date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
20181014,7.0,0.0,31.0,16.0,12.9,12.8,31.8,100670.0,0.0
20181015,8.0,0.0,31.0,20.4,12.9,9.8,0.2,101110.0,0.0
20181016,7.0,4.0,82.0,16.0,16.4,12.4,1.4,101580.0,0.0
20181017,8.0,0.0,30.0,16.8,13.7,11.3,0.4,101980.0,0.0
20181018,4.0,5.3,91.0,17.0,13.1,9.3,0.0,102650.0,0.0
20181019,1.0,8.5,113.0,18.6,11.1,5.1,0.0,102700.0,0.0
20181020,4.0,7.5,104.0,19.1,12.3,6.1,0.0,103080.0,0.0
20181021,2.0,8.7,111.0,13.7,13.7,8.2,0.0,102830.0,0.0
20181022,1.0,9.1,112.0,16.0,10.2,6.8,0.0,103630.0,0.0
20181023,2.0,3.3,68.0,17.9,10.9,5.8,0.0,103120.0,0.0
20181024,2.0,5.2,82.0,15.0,13.7,9.5,0.0,102840.0,0.0
20181025,5.0,5.9,86.0,11.4,10.2,5.3,1.0,102190.0,0.0
20181026,5.0,3.2,64.0,7.0,10.2,9.0,0.2,101220.0,0.0
20181027,4.0,3.8,68.0,10.7,4.7,2.3,0.6,101440.0,0.0
20181028,3.0,3.7,67.0,9.5,7.3,4.0,0.2,101800.0,0.0
20181029,2.0,7.2,90.0,9.1,5.7,1.9,0.0,100760.0,0.0
20181030,7.0,0.0,24.0,14.0,6.7,4.2,0.0,99730.0,0.0
20181031,4.0,5.9,79.0,11.5,6.7,-0.7,4.2,100660.0,0.0
20181101,7.0,0.0,23.0,11.7,8.3,5.2,4.0,100630.0,0.0
20181102,1.0,7.9,89.0,14.6,6.1,0.5,0.0,102390.0,0.0
20181103,3.0,5.5,73.0,13.6,8.7,2.7,0.0,102280.0,0.0
20181104,7.0,0.5,31.0,16.3,10.8,7.9,0.0,101060.0,0.0
20181105,6.0,1.4,40.0,15.6,12.1,7.8,0.0,100390.0,0.0
20181106,7.0,0.3,27.0,14.7,12.0,8.4,7.0,99930.0,0.0
20181107,7.0,0.9,34.0,14.4,12.9,11.2,2.8,99770.0,0.0
20181108,1.0,6.5,74.0,14.1,9.3,4.3,0.0,101360.0,0.0
20181109,6.0,1.1,35.0,15.0,9.9,5.7,8.0,100390.0,0.0
20181110,5.0,4.1,57.0,14.2,11.9,8.9,22.4,99400.0,0.0
20181111,3.0,5.5,65.0,14.8,10.0,5.8,0.6,99920.0,0.0
20181112,4.0,4.3,57.0,14.0,11.9,9.0,0.0,100920.0,0.0
20181113,2.0,5.7,64.0,14.8,10.9,7.9,0.0,102030.0,0.0
20181114,3.0,6.6,68.0,14.8,12.0,9.2,0.2,102220.0,0.0
20181115,8.0,0.1,21.0,11.0,12.0,9.2,0.0,102070.0,0.0
20181116,8.0,0.0,18.0,12.3,10.8,10.7,0.0,102500.0,0.0
20181117,3.0,6.1,63.0,11.7,9.4,6.5,0.0,102670.0,0.0
20181118,0.0,6.4,64.0,8.9,8.2,4.8,0.0,102700.0,0.0
20181119,6.0,1.7,35.0,5.5,7.3,5.7,2.8,102040.0,0.0
20181120,8.0,0.0,17.0,8.4,5.0,4.6,9.6,100870.0,0.0
20181121,5.0,3.2,44.0,6.6,4.3,0.2,0.0,101200.0,0.0
20181122,4.0,0.1,19.0,8.6,2.6,-1.3,0.2,101760.0,0.0
20181123,8.0,0.0,16.0,9.4,4.7,0.7,0.4,101390.0,0.0
20181124,8.0,0.0,16.0,8.6,8.0,6.6,0.0,100980.0,0.0
20181125,7.0,0.0,15.0,8.2,7.5,6.5,0.0,101060.0,0.0
20181126,7.0,0.0,15.0,13.2,6.2,4.2,0.0,101370.0,0.0
20181127,7.0,0.0,15.0,14.0,7.7,2.1,7.4,101360.0,0.0
20181128,8.0,0.0,15.0,13.9,8.2,2.3,3.0,100690.0,0.0
20181129,7.0,0.1,17.0,11.9,12.9,12.0,1.4,100150.0,0.0
20181130,1.0,4.9,48.0,13.9,9.0,6.1,4.0,100690.0,0.0
20181201,7.0,0.0,14.0,15.8,9.9,6.0,3.8,100330.0,0.0
20181202,7.0,1.2,25.0,13.7,12.7,9.6,0.0,99720.0,0.0
20181203,6.0,1.5,27.0,10.4,12.2,10.8,2.8,100110.0,0.0
20181204,4.0,3.0,35.0,13.1,6.0,1.5,4.0,102060.0,0.0
20181205,8.0,0.0,13.0,13.3,8.4,3.8,1.0,101410.0,0.0
20181206,8.0,0.0,13.0,12.4,11.3,9.3,4.2,101360.0,0.0
20181207,5.0,1.1,23.0,12.5,12.0,11.6,3.6,100380.0,0.0
20181208,4.0,0.7,20.0,11.0,9.7,6.8,1.6,100240.0,0.0
20181209,5.0,3.3,35.0,9.4,9.8,8.5,1.2,100930.0,0.0
20181210,7.0,0.0,12.0,9.3,6.8,4.3,0.0,102660.0,0.0
20181211,1.0,5.0,43.0,7.6,5.5,1.7,0.0,102500.0,0.0
20181212,5.0,0.2,15.0,5.5,5.5,3.4,0.0,102160.0,0.0
20181213,0.0,5.1,43.0,5.1,3.4,1.2,0.0,101800.0,0.0
20181214,6.0,2.0,28.0,8.1,1.9,-1.2,0.0,102290.0,0.0
20181215,7.0,0.0,12.0,9.4,3.9,-0.4,10.4,101230.0,0.0
20181216,3.0,1.4,24.0,10.7,5.9,2.4,4.2,100590.0,0.0
20181217,3.0,4.3,39.0,10.4,7.0,3.4,0.0,101600.0,0.0
20181218,8.0,0.0,12.0,9.9,7.6,4.8,8.6,100910.0,0.0
20181219,5.0,1.8,26.0,13.2,7.8,5.6,0.8,100450.0,0.0
20181220,6.0,1.9,27.0,12.9,9.5,5.8,7.0,100580.0,0.0
20181221,8.0,0.3,16.0,12.0,10.1,7.2,0.4,100120.0,0.0
20181222,4.0,1.5,25.0,13.2,10.4,8.8,3.8,101540.0,0.0
20181223,8.0,0.0,12.0,8.3,9.8,6.5,2.8,101780.0,0.0
20181224,5.0,2.1,28.0,8.6,6.5,4.7,0.2,103180.0,0.0
20181225,7.0,0.0,12.0,9.6,4.9,1.2,0.2,103440.0,0.0
20181226,8.0,0.0,12.0,7.9,6.8,4.0,0.0,103060.0,0.0
20181227,6.0,2.5,31.0,10.8,5.4,2.9,0.0,102650.0,0.0
20181228,8.0,1.4,24.0,12.3,6.9,3.0,0.0,103050.0,0.0
20181229,7.0,0.0,12.0,10.4,9.8,7.3,0.0,103240.0,0.0
20181230,8.0,0.0,12.0,10.1,8.4,6.5,0.0,103520.0,0.0
20181231,8.0,0.0,13.0,10.7,9.4,8.8,0.0,103580.0,0.0
20190101,7.0,0.5,19.0,6.4,7.8,4.8,0.0,103570.0,0.0
20190102,7.0,0.0,13.0,5.5,5.0,3.7,0.0,104310.0,0.0
20190103,8.0,0.0,13.0,4.6,4.9,4.3,0.0,104320.0,0.0
20190104,5.0,4.7,43.0,6.4,3.0,1.4,0.0,104230.0,0.0
20190105,8.0,0.0,13.0,10.0,4.0,1.6,0.0,103920.0,0.0
20190106,8.0,0.2,16.0,11.1,7.1,4.2,0.0,103680.0,0.0
20190107,8.0,0.0,13.0,9.3,8.6,6.0,0.0,103230.0,0.0
20190108,1.0,5.1,46.0,5.9,7.7,6.1,0.0,102810.0,0.0
20190109,3.0,3.1,37.0,7.3,3.9,1.9,0.0,102970.0,0.0
20190110,7.0,0.0,14.0,9.1,3.8,0.2,0.0,103060.0,0.0
20190111,7.0,0.2,17.0,11.0,5.3,1.6,0.0,103020.0,0.0
20190112,8.0,0.0,14.0,11.7,8.7,6.4,0.0,102320.0,0.0
20190113,8.0,0.1,16.0,9.8,10.2,8.6,0.0,101440.0,0.0
20190114,6.0,1.8,31.0,9.7,8.6,7.4,0.0,102030.0,0.0
20190115,6.0,0.1,17.0,9.9,5.5,1.4,0.2,101940.0,0.0
20190116,7.0,0.0,15.0,5.1,8.1,6.2,5.2,100590.0,0.0
20190117,4.0,6.1,56.0,7.1,3.6,2.1,0.0,101130.0,0.0
20190118,7.0,0.8,25.0,5.5,2.9,-1.4,0.0,101630.0,0.0
20190119,8.0,0.0,16.0,5.7,3.0,0.6,0.0,100980.0,0.0
20190120,2.0,5.7,56.0,6.4,2.1,-1.4,0.0,101790.0,0.0
20190121,7.0,0.3,21.0,6.6,2.1,-2.2,5.4,102120.0,0.0
20190122,5.0,4.0,48.0,3.4,3.8,1.0,4.8,100210.0,0.0
20190123,6.0,1.6,33.0,5.4,1.6,-0.1,0.2,100270.0,0.0
20190124,8.0,0.0,17.0,12.4,1.3,-2.8,1.0,101170.0,0.0
20190125,6.0,2.8,43.0,10.8,6.1,-0.2,0.0,101400.0,0.0
20190126,7.0,0.3,23.0,6.7,7.8,4.7,5.8,100250.0,0.0
20190127,6.0,1.9,38.0,6.0,5.2,3.7,1.0,99190.0,0.0
20190128,0.0,7.0,69.0,6.5,3.6,1.3,0.0,100590.0,0.0
20190129,7.0,0.4,25.0,6.2,1.9,-2.6,5.0,100140.0,0.0
20190130,2.0,6.3,68.0,4.4,2.2,-1.7,0.0,99570.0,0.0
20190131,4.0,3.4,51.0,2.6,-0.4,-5.2,4.6,99140.0,0.0
20190201,8.0,0.0,19.0,5.2,-0.1,-2.8,5.2,98780.0,2.0
20190202,6.0,5.7,67.0,7.4,2.9,0.5,0.0,100690.0,0.0
20190203,2.0,7.0,76.0,9.7,2.3,-2.8,5.0,102300.0,0.0
20190204,7.0,0.0,20.0,9.5,4.2,-1.2,0.2,101850.0,0.0
20190205,8.0,0.0,21.0,11.5,7.2,5.0,4.2,102310.0,0.0
20190206,7.0,0.7,32.0,10.5,8.6,5.7,4.0,101630.0,0.0
20190207,6.0,5.3,70.0,11.1,8.3,6.1,1.2,100610.0,0.0
20190208,7.0,0.0,22.0,10.8,8.8,6.4,7.0,99910.0,0.0
20190209,4.0,3.7,61.0,8.0,8.7,6.5,2.0,100040.0,0.0
20190210,6.0,0.9,37.0,9.2,6.8,5.7,1.0,99780.0,0.0
20190211,4.0,4.2,66.0,12.3,5.5,1.8,0.0,102340.0,0.0
20190212,5.0,2.6,54.0,12.9,6.9,1.5,0.0,103320.0,0.0
20190213,4.0,2.7,56.0,13.9,8.8,4.8,0.0,103310.0,0.0
20190214,1.0,8.4,98.0,14.4,7.2,0.4,0.2,103190.0,0.0
20190215,0.0,8.4,99.0,11.9,7.7,1.0,0.0,102700.0,0.0
20190216,6.0,0.0,25.0,15.1,7.5,3.1,0.0,102270.0,0.0
20190217,3.0,5.8,84.0,9.7,9.4,3.7,0.0,101600.0,0.0
20190218,6.0,0.0,26.0,12.5,8.4,7.2,2.8,101540.0,0.0
20190219,4.0,5.3,83.0,13.3,7.2,1.9,0.0,101860.0,0.0
20190220,6.0,3.8,72.0,15.3,9.4,5.5,0.0,102000.0,0.0
20190221,4.0,5.4,86.0,15.3,10.8,6.2,0.0,102640.0,0.0
20190222,5.0,5.9,91.0,16.7,10.7,6.0,0.0,103450.0,0.0
20190223,0.0,6.3,96.0,16.8,11.5,6.3,0.0,103380.0,0.0
20190224,0.0,9.1,118.0,19.4,9.8,2.8,0.0,103550.0,0.0
20190225,0.0,9.5,122.0,20.1,10.3,1.2,0.0,103620.0,0.0
20190226,0.0,9.6,124.0,19.2,11.1,2.0,0.0,103240.0,0.0
20190227,0.0,9.2,123.0,13.1,10.8,2.4,0.0,102480.0,0.0
20190228,6.0,0.7,46.0,11.2,8.9,4.7,1.4,101590.0,0.0
20190301,7.0,0.1,39.0,15.1,9.8,8.3,0.0,101810.0,0.0
20190302,7.0,2.3,74.0,12.7,11.3,7.5,2.6,101010.0,0.0
20190303,7.0,0.0,36.0,10.7,10.8,9.0,5.0,99830.0,0.0
20190304,6.0,3.4,89.0,12.2,7.2,3.8,0.6,99440.0,0.0
20190305,5.0,5.6,113.0,12.6,7.7,3.1,5.0,100240.0,0.0
20190306,8.0,0.0,38.0,12.5,9.8,7.0,0.4,98970.0,0.0
20190307,6.0,4.0,99.0,10.6,9.0,5.5,0.2,99270.0,0.0
20190308,4.0,3.4,94.0,13.6,6.7,2.8,1.2,100990.0,0.0
20190309,6.0,3.4,95.0,10.8,10.2,6.9,8.2,101230.0,0.0
20190310,6.0,6.0,125.0,11.4,8.1,5.3,3.0,100910.0,0.0
20190311,3.0,8.3,149.0,9.8,6.7,2.0,0.6,102290.0,0.0
20190312,6.0,1.5,73.0,12.0,7.8,5.9,7.8,100700.0,0.0
20190313,7.0,2.6,90.0,14.9,8.0,4.0,4.2,100800.0,0.0
20190314,6.0,4.0,109.0,14.7,10.9,7.0,4.6,100610.0,0.0
20190315,8.0,1.2,71.0,12.5,11.9,9.1,0.0,100720.0,0.0
20190316,8.0,0.0,44.0,10.4,11.4,10.3,4.4,100250.0,0.0
20190317,4.0,6.3,139.0,11.6,7.1,3.8,1.8,100530.0,0.0
20190318,6.0,3.8,111.0,13.0,7.5,3.4,0.0,102050.0,0.0
20190319,8.0,0.5,61.0,13.0,9.6,6.2,0.0,102730.0,0.0
20190320,8.0,0.0,46.0,14.6,10.6,8.2,0.0,103230.0,0.0
20190321,8.0,0.1,52.0,11.0,11.7,8.8,0.0,103300.0,0.0
20190322,8.0,0.0,48.0,13.9,9.9,8.9,0.0,102880.0,0.0
20190323,6.0,1.6,85.0,14.9,10.5,7.1,0.0,103140.0,0.0
20190324,2.0,10.6,195.0,13.1,9.1,3.3,0.0,103060.0,0.0
20190325,2.0,11.1,202.0,14.7,9.2,5.2,0.0,103180.0,0.0
20190326,2.0,8.1,173.0,13.4,8.1,1.5,0.0,103420.0,0.0
20190327,6.0,2.4,102.0,16.1,9.0,4.6,0.0,103520.0,0.0
20190328,5.0,5.3,144.0,17.6,11.6,7.1,0.0,103570.0,0.0
20190329,0.0,11.4,213.0,19.1,10.2,2.7,0.0,102900.0,0.0
20190330,3.0,8.2,181.0,13.1,11.9,4.7,0.0,102130.0,0.0
20190331,4.0,3.8,128.0,14.5,10.7,8.2,0.0,102460.0,0.0
20190401,2.0,11.4,219.0,9.8,9.2,3.9,0.0,101980.0,0.0
20190402,5.0,2.1,104.0,10.9,6.6,3.4,4.4,100440.0,0.0
20190403,5.0,4.2,137.0,10.3,5.9,0.9,0.8,99880.0,0.0
20190404,7.0,1.6,97.0,14.3,5.7,1.1,1.4,99510.0,0.0
20190405,6.0,2.8,118.0,11.6,9.8,5.4,0.0,100190.0,0.0
20190406,6.0,0.5,75.0,11.7,8.9,6.3,0.0,100540.0,0.0
20190407,7.0,0.0,58.0,12.7,8.9,6.1,0.2,100830.0,0.0
20190408,8.0,0.2,68.0,11.7,10.1,7.5,2.8,101100.0,0.0
20190409,7.0,0.0,59.0,13.1,9.9,8.2,1.8,101410.0,0.0
20190410,3.0,11.8,240.0,12.6,8.8,4.6,0.0,101890.0,0.0
20190411,1.0,12.5,249.0,10.7,6.8,1.1,0.0,102570.0,0.0
20190412,5.0,3.6,139.0,9.9,6.0,1.3,0.0,102690.0,0.0
20190413,3.0,6.6,182.0,11.4,5.2,0.6,0.0,102730.0,0.0
20190414,3.0,8.0,202.0,15.3,5.5,-0.3,0.0,102540.0,0.0
20190415,4.0,11.0,239.0,16.4,9.8,4.2,0.0,101980.0,0.0
20190416,7.0,1.4,103.0,19.2,11.7,6.9,0.0,101520.0,0.0
20190417,2.0,9.6,226.0,21.8,12.9,6.7,0.0,101890.0,0.0
20190418,7.0,11.0,244.0,24.0,14.8,7.8,0.0,102300.0,0.0
20190419,0.0,12.3,261.0,24.7,16.4,8.7,0.0,102820.0,0.0
20190420,0.0,12.9,269.0,24.6,16.4,8.2,0.0,102940.0,0.0
20190421,0.0,12.8,270.0,25.0,16.1,7.7,0.0,102000.0,0.0
20190422,4.0,7.5,206.0,21.9,16.8,8.5,0.0,100590.0,0.0
20190423,4.0,1.5,111.0,18.3,17.4,12.8,0.0,99710.0,0.0
20190424,7.0,2.3,128.0,17.3,14.2,10.1,0.6,99380.0,0.0
20190425,5.0,3.1,143.0,17.6,12.7,8.1,0.0,99870.0,0.0
20190426,5.0,4.9,173.0,13.3,11.6,5.6,0.8,100900.0,0.0
20190427,7.0,1.2,107.0,14.8,10.2,7.2,0.0,100990.0,0.0
20190428,8.0,1.1,106.0,16.1,10.9,7.1,0.0,102010.0,0.0
20190429,7.0,2.7,139.0,18.2,10.8,5.4,0.0,102590.0,0.0
20190430,3.0,9.5,242.0,18.5,12.1,5.9,0.0,102440.0,0.0
20190501,6.0,3.8,161.0,16.7,12.5,6.5,0.0,101890.0,0.0
20190502,6.0,4.7,176.0,15.5,12.9,9.1,1.4,101410.0,0.0
20190503,7.0,1.9,127.0,11.6,11.4,7.4,1.8,101470.0,0.0
20190504,4.0,9.5,247.0,12.7,8.4,5.2,0.2,101960.0,0.0
20190505,5.0,4.3,172.0,13.1,7.7,2.7,0.0,102580.0,0.0
20190506,7.0,2.0,131.0,17.5,9.1,5.1,0.0,102200.0,0.0
20190507,7.0,6.9,214.0,15.7,11.8,6.2,7.4,101390.0,0.0
20190508,7.0,1.8,128.0,15.8,12.1,8.4,10.8,99570.0,0.0
20190509,6.0,1.9,131.0,16.4,10.9,6.1,9.2,99750.0,0.0
20190510,5.0,4.9,186.0,16.8,10.6,4.7,0.0,100880.0,0.0
20190511,6.0,4.6,182.0,18.1,12.4,8.1,2.2,101990.0,0.0
20190512,1.0,11.3,279.0,17.8,11.4,4.7,0.0,103590.0,0.0
20190513,0.0,13.7,310.0,18.8,11.5,5.2,0.0,103930.0,0.0
20190514,0.0,14.0,314.0,20.7,12.7,6.6,0.0,103380.0,0.0
20190515,0.0,12.9,302.0,19.0,13.8,6.9,0.0,102690.0,0.0
20190516,4.0,11.7,288.0,14.8,13.2,7.4,0.0,101740.0,0.0
20190517,7.0,0.5,100.0,17.2,11.6,8.4,0.0,100910.0,0.0
20190518,7.0,0.7,106.0,18.6,13.4,9.7,0.0,100680.0,0.0
20190519,6.0,0.3,94.0,20.4,13.4,8.2,0.0,100970.0,0.0
20190520,6.0,3.1,161.0,20.9,16.3,12.2,0.0,101270.0,0.0
20190521,1.0,11.9,294.0,22.5,15.2,9.6,0.0,101810.0,0.0
20190522,5.0,9.4,262.0,24.7,16.4,10.4,0.0,101960.0,0.0
20190523,4.0,10.8,281.0,22.6,16.9,9.0,0.0,101630.0,0.0
20190524,4.0,7.6,237.0,24.2,16.7,10.8,0.0,101720.0,0.0
20190525,7.0,4.5,189.0,21.2,19.1,13.9,0.0,101820.0,0.0
20190526,7.0,1.7,135.0,20.0,17.6,14.0,0.0,101350.0,0.0
20190527,5.0,4.0,181.0,18.4,14.5,9.0,0.2,101040.0,0.0
20190528,6.0,4.7,193.0,19.2,13.8,9.1,0.0,101270.0,0.0
20190529,7.0,0.3,97.0,24.8,14.2,9.2,2.8,101860.0,0.0
20190530,7.0,4.6,192.0,20.7,17.9,11.1,0.0,102100.0,0.0
20190531,6.0,2.3,149.0,27.6,17.5,14.3,0.0,102350.0,0.0
20190601,3.0,11.5,296.0,27.3,19.1,10.5,0.0,101920.0,0.0
20190602,6.0,7.1,235.0,22.0,21.1,14.9,0.0,101010.0,0.0
20190603,3.0,6.8,231.0,17.5,16.3,10.6,0.0,101240.0,0.0
20190604,7.0,0.8,115.0,19.8,13.8,10.1,1.6,100600.0,0.0
20190605,6.0,4.6,196.0,21.0,15.8,11.8,0.0,100590.0,0.0
20190606,3.0,11.9,303.0,19.3,14.8,8.7,1.4,101010.0,0.0
20190607,7.0,1.5,134.0,20.3,15.2,11.0,7.4,100240.0,0.0
20190608,5.0,7.6,244.0,21.0,15.6,10.9,0.0,101140.0,0.0
20190609,5.0,6.4,226.0,14.8,14.8,8.6,3.2,102040.0,0.0
20190610,8.0,0.0,80.0,18.4,13.1,11.4,31.8,101460.0,0.0
20190611,8.0,0.8,116.0,16.1,13.9,9.5,0.0,101150.0,0.0
20190612,8.0,1.7,140.0,16.1,13.6,11.0,17.2,100970.0,0.0
20190613,8.0,0.0,81.0,20.1,13.8,11.4,4.8,100580.0,0.0
20190614,7.0,5.3,209.0,20.0,15.9,11.7,0.0,101020.0,0.0
20190615,7.0,3.7,181.0,21.4,15.8,11.5,0.8,101280.0,0.0
20190616,6.0,4.7,199.0,22.7,14.9,8.4,1.2,101660.0,0.0
20190617,4.0,9.3,270.0,19.7,17.0,11.3,0.0,101750.0,0.0
20190618,7.0,2.4,156.0,19.5,15.3,11.0,2.2,101390.0,0.0
20190619,8.0,0.1,89.0,20.5,16.8,14.1,7.4,100800.0,0.0
20190620,6.0,6.5,229.0,22.4,16.4,12.3,0.0,101260.0,0.0
20190621,3.0,9.8,277.0,23.8,15.6,8.8,0.0,101940.0,0.0
20190622,1.0,11.9,38.0,24.9,16.8,9.7,0.0,102090.0,0.0
20190623,6.0,1.0,122.0,24.5,18.7,12.5,0.0,101680.0,0.0
20190624,7.0,1.7,140.0,23.9,20.9,17.2,2.8,101560.0,0.0
20190625,8.0,1.0,122.0,22.2,20.9,17.8,0.0,101890.0,0.0
20190626,8.0,3.5,178.0,24.6,18.8,15.4,0.0,102720.0,0.0
20190627,2.0,13.3,40.0,24.7,18.8,13.0,0.0,102870.0,0.0
20190628,2.0,12.7,39.0,34.0,19.1,13.4,0.0,102420.0,0.0
20190629,1.0,13.6,39.0,25.1,24.3,14.6,0.0,101500.0,0.0
20190630,3.0,8.9,263.0,22.5,19.9,14.6,0.0,101610.0,0.0
20190701,3.0,7.4,241.0,23.2,17.9,13.3,0.0,102040.0,0.0
20190702,3.0,9.6,273.0,24.4,17.0,10.8,0.0,102500.0,0.0
20190703,3.0,10.9,290.0,26.7,18.6,12.9,0.0,102650.0,0.0
20190704,1.0,14.1,36.0,27.6,19.4,12.0,0.0,102460.0,0.0
20190705,6.0,8.5,256.0,23.6,21.6,15.7,0.0,101850.0,0.0
20190706,5.0,4.7,197.0,21.5,19.1,14.6,4.6,101370.0,0.0
20190707,7.0,3.0,166.0,23.9,17.8,14.1,2.0,101670.0,0.0
20190708,7.0,4.8,198.0,25.8,18.2,12.5,0.0,102070.0,0.0
20190709,8.0,1.8,140.0,26.7,20.6,15.3,0.0,102090.0,0.0
20190710,7.0,3.1,167.0,27.3,21.7,16.7,0.0,101800.0,0.0
20190711,7.0,7.9,245.0,25.5,21.8,16.3,0.0,101290.0,0.0
20190712,5.0,9.2,263.0,23.7,21.3,17.1,0.0,101510.0,0.0
20190713,4.0,5.0,200.0,21.9,19.1,14.5,0.6,102160.0,0.0
20190714,5.0,2.5,153.0,22.9,18.0,14.1,0.0,102320.0,0.0
20190715,4.0,6.1,217.0,27.3,17.4,11.8,0.0,102260.0,0.0
20190716,0.0,13.1,36.0,26.4,19.5,11.7,0.0,101910.0,0.0
20190717,5.0,6.6,223.0,24.8,19.9,13.5,3.0,101410.0,0.0
20190718,6.0,2.5,152.0,19.9,20.2,15.6,0.0,101050.0,0.0
20190719,7.0,0.0,77.0,25.6,16.3,12.7,17.4,101120.0,0.0
20190720,5.0,6.9,226.0,24.6,20.5,15.4,0.0,100890.0,0.0
20190721,3.0,5.7,207.0,27.9,18.8,13.0,0.0,102020.0,0.0
20190722,5.0,7.1,228.0,33.6,22.1,16.4,0.0,102170.0,0.0
20190723,0.0,13.2,307.0,32.8,24.6,15.7,0.8,101730.0,0.0
20190724,2.0,12.2,294.0,37.9,26.4,20.0,0.0,101210.0,0.0
20190725,2.0,9.5,259.0,25.7,28.8,19.7,3.8,101020.0,0.0
20190726,8.0,0.7,105.0,20.3,22.2,18.7,14.4,101050.0,0.0
20190727,8.0,0.0,74.0,24.3,18.2,16.1,0.4,100710.0,0.0
20190728,6.0,1.3,120.0,26.2,19.9,15.5,0.0,100600.0,0.0
20190729,4.0,11.4,280.0,19.9,19.7,13.2,0.0,100880.0,0.0
20190730,6.0,1.5,124.0,24.9,18.4,17.0,3.8,100510.0,0.0
20190731,7.0,4.2,176.0,26.0,20.6,16.3,0.0,101230.0,0.0
20190801,6.0,5.7,199.0,25.8,20.3,14.6,0.0,101710.0,0.0
20190802,4.0,6.6,212.0,24.7,20.6,15.5,0.0,101910.0,0.0
20190803,4.0,3.0,153.0,27.4,19.8,14.8,0.0,101880.0,0.0
20190804,6.0,0.5,95.0,26.5,21.2,15.0,0.2,101340.0,0.0
20190805,5.0,4.8,182.0,25.0,21.2,16.0,0.2,100980.0,0.0
20190806,5.0,5.9,198.0,24.9,20.1,15.3,0.0,100780.0,0.0
20190807,5.0,5.3,188.0,24.5,19.6,14.2,1.2,100670.0,0.0
20190808,5.0,5.4,189.0,25.0,18.9,13.4,3.2,100960.0,0.0
20190809,6.0,3.8,162.0,23.6,21.3,17.6,1.8,100090.0,0.0
20190810,6.0,5.6,190.0,23.2,20.1,16.6,1.4,100420.0,0.0
20190811,3.0,7.2,212.0,19.5,19.1,15.1,0.0,101120.0,0.0
20190812,6.0,1.3,112.0,23.4,16.2,12.9,1.4,101460.0,0.0
20190813,4.0,9.8,243.0,19.4,16.6,9.8,3.2,101740.0,0.0
20190814,8.0,0.1,74.0,23.5,16.6,13.9,8.6,101240.0,0.0
20190815,4.0,7.0,204.0,19.2,18.8,14.0,0.0,101230.0,0.0
20190816,6.0,0.0,65.0,24.1,15.9,12.7,5.6,101120.0,0.0
20190817,5.0,7.5,209.0,22.5,19.6,15.0,1.0,100460.0,0.0
20190818,6.0,3.7,153.0,22.4,18.6,14.6,4.8,100550.0,0.0
20190819,3.0,7.5,206.0,22.8,17.2,12.1,0.6,101410.0,0.0
20190820,2.0,9.9,235.0,23.6,16.8,10.7,0.0,102280.0,0.0
20190821,2.0,8.4,215.0,25.1,17.1,10.6,0.0,102650.0,0.0
20190822,3.0,9.0,221.0,27.7,18.6,12.2,0.0,102470.0,0.0
20190823,0.0,12.2,256.0,30.7,20.4,13.2,0.0,102400.0,0.0
20190824,2.0,11.1,243.0,33.3,21.9,13.0,0.0,101910.0,0.0
20190825,2.0,11.0,240.0,33.2,24.8,16.3,0.0,101780.0,0.0
20190826,0.0,12.0,249.0,33.4,24.9,16.5,0.0,101740.0,0.0
20190827,1.0,10.4,230.0,26.6,24.9,16.3,0.4,101410.0,0.0
20190828,7.0,3.3,136.0,24.7,22.3,18.0,0.0,101380.0,0.0
20190829,3.0,8.9,210.0,24.8,17.8,10.8,0.0,101950.0,0.0
20190830,2.0,8.6,205.0,24.9,19.1,13.4,0.0,102050.0,0.0
20190831,3.0,5.7,167.0,21.6,18.6,12.3,0.0,101260.0,0.0
20190901,3.0,8.6,193.0,23.6,16.4,11.3,0.0,101800.0,0.0
20190902,4.0,7.1,175.0,22.8,16.1,8.7,0.0,102360.0,0.0
20190903,7.0,2.5,113.0,21.1,19.1,15.3,7.2,102260.0,0.0
20190904,6.0,7.0,171.0,18.7,17.9,14.6,0.0,101570.0,0.0
20190905,3.0,8.5,186.0,18.8,15.3,11.9,0.0,102490.0,0.0
20190906,4.0,0.7,77.0,17.8,14.1,9.3,0.0,102230.0,0.0
20190907,6.0,2.8,113.0,18.6,14.6,11.3,0.0,102340.0,0.0
20190908,2.0,8.6,183.0,16.1,12.3,6.1,0.0,102340.0,0.0
20190909,8.0,0.0,52.0,21.9,13.9,11.8,0.0,101360.0,0.0
20190910,5.0,5.4,144.0,21.8,15.9,9.9,0.0,101870.0,0.0
20190911,7.0,0.5,68.0,25.7,17.6,13.5,0.0,102020.0,0.0
20190912,6.0,3.3,115.0,22.6,18.9,12.0,0.0,102700.0,0.0
20190913,2.0,11.8,205.0,24.0,18.1,13.5,0.0,103390.0,0.0
20190914,0.0,10.9,195.0,26.6,16.6,9.1,0.0,103210.0,0.0
20190915,0.0,10.0,185.0,20.6,18.2,9.8,0.2,102430.0,0.0
20190916,8.0,0.0,47.0,20.0,18.0,15.4,0.6,102210.0,0.0
20190917,1.0,11.4,194.0,20.0,14.8,9.6,0.0,102540.0,0.0
